position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [ÁC]
2869,11/7/18 1:00,11/6/18 19:00,99.36316,15.4746,605,val. GPS-3D,3.28,3.6,28
2868,11/7/18 0:45,11/6/18 18:45,99.36355,15.47565,628,val. GPS-3D,3.28,3.6,28
2867,11/7/18 0:30,11/6/18 18:30,99.36305,15.47788,681,val. GPS-3D,3.28,3.6,29
2866,11/7/18 0:15,11/6/18 18:15,99.36314,15.47794,686,val. GPS-3D,3.28,3.6,28
2865,11/7/18 0:01,11/6/18 18:01,99.36316,15.47794,687,val. GPS-3D,3.28,3.6,28
2864,11/6/18 23:45,11/6/18 17:45,99.36318,15.47798,686,val. GPS-3D,3.28,3.6,27
2863,11/6/18 23:30,11/6/18 17:30,99.36388,15.47794,708,val. GPS-3D,3.28,3.6,27
2862,11/6/18 23:16,11/6/18 17:16,99.3654,15.4792,714,val. GPS-3D,3.28,3.6,26
2861,11/6/18 23:00,11/6/18 17:00,99.36596,15.47922,698,val. GPS-3D,3.28,3.6,26
2860,11/6/18 22:45,11/6/18 16:45,99.36593,15.47925,702,val. GPS-3D,3.28,3.6,27
2859,11/6/18 22:32,11/6/18 16:32,99.36593,15.4792,699,val. GPS-3D,3.28,3.6,27
2858,11/6/18 22:17,11/6/18 16:17,99.36593,15.47918,698,val. GPS-3D,3.28,3.6,26
2857,11/6/18 22:01,11/6/18 16:01,99.36593,15.4792,701,val. GPS-3D,3.28,3.6,26
2856,11/6/18 21:45,11/6/18 15:45,99.36581,15.47907,743,val. GPS-3D,3.28,3.6,26
2855,11/6/18 21:31,11/6/18 15:31,99.36572,15.4795,664,val. GPS-3D,3.28,3.6,27
2854,11/6/18 21:16,11/6/18 15:16,99.36592,15.47916,722,val. GPS-3D,3.28,3.6,26
2853,11/6/18 21:00,11/6/18 15:00,99.36616,15.47921,802,val. GPS-3D,3.28,3.6,25
2852,11/6/18 20:45,11/6/18 14:45,99.36593,15.47918,698,val. GPS-3D,3.28,3.6,26
2851,11/6/18 20:30,11/6/18 14:30,99.36591,15.4792,692,val. GPS-3D,3.36,3.6,25
2850,11/6/18 20:15,11/6/18 14:15,99.36593,15.47924,704,val. GPS-3D,3.28,3.6,25
2849,11/6/18 20:00,11/6/18 14:00,99.36588,15.47921,694,val. GPS-3D,3.28,3.6,26
2848,11/6/18 19:45,11/6/18 13:45,99.36586,15.47919,695,val. GPS-3D,3.28,3.6,27
2847,11/6/18 19:30,11/6/18 13:30,99.3659,15.4792,694,val. GPS-3D,3.36,3.6,28
2846,11/6/18 19:15,11/6/18 13:15,99.3659,15.47921,694,val. GPS-3D,3.28,3.6,28
2845,11/6/18 19:00,11/6/18 13:00,99.36607,15.47922,712,val. GPS-3D,3.28,3.6,28
2844,11/6/18 18:45,11/6/18 12:45,99.3659,15.47927,685,val. GPS-3D,3.28,3.6,28
2843,11/6/18 18:30,11/6/18 12:30,99.36589,15.47918,691,val. GPS-3D,3.36,3.6,28
2842,11/6/18 18:15,11/6/18 12:15,99.366,15.47915,705,val. GPS-3D,3.28,3.6,28
2841,11/6/18 18:00,11/6/18 12:00,99.36593,15.47921,703,val. GPS-3D,3.28,3.6,28
2840,11/6/18 17:45,11/6/18 11:45,99.3659,15.47926,698,val. GPS-3D,3.28,3.6,27
2839,11/6/18 17:30,11/6/18 11:30,99.36596,15.47899,716,val. GPS-3D,3.28,3.6,27
2838,11/6/18 17:15,11/6/18 11:15,99.36593,15.47915,714,val. GPS-3D,3.28,3.6,27
2837,11/6/18 17:00,11/6/18 11:00,99.36589,15.47922,700,val. GPS-3D,3.28,3.6,27
2836,11/6/18 16:45,11/6/18 10:45,99.36577,15.47917,703,val. GPS-3D,3.28,3.6,27
2835,11/6/18 16:30,11/6/18 10:30,99.36585,15.4792,691,val. GPS-3D,3.28,3.6,28
2834,11/6/18 16:15,11/6/18 10:15,99.36576,15.47914,700,val. GPS-3D,3.28,3.6,28
2833,11/6/18 16:00,11/6/18 10:00,99.36586,15.4792,685,val. GPS-3D,3.36,3.6,28
2832,11/6/18 15:45,11/6/18 9:45,99.36592,15.47919,696,val. GPS-3D,3.28,3.6,28
2831,11/6/18 15:30,11/6/18 9:30,99.36592,15.47917,695,val. GPS-3D,3.28,3.6,26
2830,11/6/18 15:15,11/6/18 9:15,99.36589,15.47923,688,val. GPS-3D,3.28,3.6,25
2829,11/6/18 15:00,11/6/18 9:00,99.36588,15.4792,698,val. GPS-3D,3.28,3.6,26
2828,11/6/18 14:45,11/6/18 8:45,99.36587,15.47921,702,val. GPS-3D,3.28,3.6,26
2827,11/6/18 14:30,11/6/18 8:30,99.36585,15.47922,691,val. GPS-3D,3.28,3.6,26
2826,11/6/18 14:15,11/6/18 8:15,99.36592,15.47921,682,val. GPS-3D,3.36,3.6,26
2825,11/6/18 14:00,11/6/18 8:00,99.36597,15.47918,701,val. GPS-3D,3.28,3.6,28
2824,11/6/18 13:45,11/6/18 7:45,99.36588,15.47927,670,val. GPS-3D,3.28,3.6,27
2823,11/6/18 13:30,11/6/18 7:30,99.36587,15.47922,690,val. GPS-3D,3.28,3.6,27
2822,11/6/18 13:15,11/6/18 7:15,99.36592,15.47916,691,val. GPS-3D,3.28,3.6,28
2821,11/6/18 13:00,11/6/18 7:00,99.36595,15.47915,712,val. GPS-3D,3.28,3.6,28
2820,11/6/18 12:45,11/6/18 6:45,99.3661,15.47912,737,val. GPS-3D,3.28,3.6,29
2819,11/6/18 12:33,11/6/18 6:33,99.36595,15.47923,704,GPS-3D,3.28,3.6,29
2818,11/6/18 12:15,11/6/18 6:15,99.36569,15.47937,674,val. GPS-3D,3.28,3.6,30
2817,11/6/18 12:02,11/6/18 6:02,99.36588,15.47917,705,val. GPS-3D,3.28,3.6,30
2816,11/6/18 11:45,11/6/18 5:45,99.36589,15.47916,699,val. GPS-3D,3.28,3.6,29
2815,11/6/18 11:30,11/6/18 5:30,99.36589,15.47914,702,val. GPS-3D,3.28,3.6,29
2814,11/6/18 11:15,11/6/18 5:15,99.36736,15.47958,720,val. GPS-3D,3.28,3.6,29
2813,11/6/18 11:00,11/6/18 5:00,99.36766,15.481,720,val. GPS-3D,3.28,3.6,28
2812,11/6/18 10:45,11/6/18 4:45,99.36815,15.48154,714,val. GPS-3D,3.28,3.6,28
2811,11/6/18 10:30,11/6/18 4:30,99.36908,15.48195,776,val. GPS-3D,3.28,3.6,27
2810,11/6/18 10:15,11/6/18 4:15,99.36818,15.48221,718,val. GPS-3D,3.28,3.6,29
2809,11/6/18 10:00,11/6/18 4:00,99.36765,15.48203,745,val. GPS-3D,3.28,3.6,29
2808,11/6/18 9:45,11/6/18 3:45,99.36676,15.48349,744,val. GPS-3D,3.28,3.6,28
2807,11/6/18 9:31,11/6/18 3:31,99.36529,15.48477,679,val. GPS-3D,3.28,3.6,29
2806,11/6/18 9:15,11/6/18 3:15,99.36413,15.48686,644,val. GPS-3D,3.28,3.6,29
2805,11/6/18 9:02,11/6/18 3:02,99.36228,15.48735,648,val. GPS-3D,3.28,3.6,29
2804,11/6/18 8:45,11/6/18 2:45,99.35955,15.48794,586,val. GPS-3D,3.28,3.6,29
2803,11/6/18 8:32,11/6/18 2:32,99.35951,15.49017,551,val. GPS-3D,3.28,3.6,29
2802,11/6/18 8:18,11/6/18 2:18,99.35965,15.49031,522,GPS-3D,3.28,3.6,30
2801,11/6/18 8:00,11/6/18 2:00,99.36003,15.49141,519,val. GPS-3D,3.28,3.6,30
2800,11/6/18 7:45,11/6/18 1:45,99.36158,15.49374,471,val. GPS-3D,3.28,3.6,31
2799,11/6/18 7:30,11/6/18 1:30,99.36205,15.49486,445,val. GPS-3D,3.28,3.6,31
2798,11/6/18 7:16,11/6/18 1:16,99.36198,15.49488,444,val. GPS-3D,3.28,3.6,31
2797,11/6/18 7:00,11/6/18 1:00,99.3608,15.4949,503,val. GPS-3D,3.28,3.6,30
2796,11/6/18 6:46,11/6/18 0:46,99.36054,15.49459,537,val. GPS-3D,3.28,3.6,31
2795,11/6/18 6:30,11/6/18 0:30,99.36034,15.4945,491,val. GPS-3D,3.28,3.6,31
2794,11/6/18 6:15,11/6/18 0:15,99.35964,15.49441,517,val. GPS-3D,3.28,3.6,31
2793,11/6/18 6:00,11/6/18 0:00,99.35976,15.49425,523,val. GPS-3D,3.28,3.6,31
2792,11/6/18 5:45,11/5/18 23:45,99.35846,15.49507,569,val. GPS-3D,3.28,3.6,32
2791,11/6/18 5:30,11/5/18 23:30,99.35709,15.49556,643,val. GPS-3D,3.28,3.6,31
2790,11/6/18 5:15,11/5/18 23:15,99.3547,15.49522,614,val. GPS-3D,3.28,3.6,30
2789,11/6/18 5:01,11/5/18 23:01,99.35403,15.49499,596,val. GPS-3D,3.28,3.6,30
2788,11/6/18 4:45,11/5/18 22:45,99.35173,15.49357,563,val. GPS-3D,3.28,3.6,30
2787,11/6/18 4:30,11/5/18 22:30,99.34957,15.49288,576,val. GPS-3D,3.28,3.6,30
2786,11/6/18 4:15,11/5/18 22:15,99.34768,15.49177,577,val. GPS-3D,3.28,3.6,30
2785,11/6/18 4:01,11/5/18 22:01,99.34628,15.49234,634,val. GPS-3D,3.28,3.6,29
2784,11/6/18 3:45,11/5/18 21:45,99.34584,15.49225,665,val. GPS-3D,3.28,3.6,29
2783,11/6/18 3:30,11/5/18 21:30,99.34347,15.48896,718,val. GPS-3D,3.28,3.6,29
2782,11/6/18 3:15,11/5/18 21:15,99.34029,15.48995,682,val. GPS-3D,3.28,3.6,29
2781,11/6/18 3:00,11/5/18 21:00,99.33906,15.49009,710,val. GPS-3D,3.28,3.6,29
2780,11/6/18 2:45,11/5/18 20:45,99.33936,15.49051,638,val. GPS-3D,3.28,3.6,28
2779,11/6/18 2:30,11/5/18 20:30,99.33936,15.49044,674,val. GPS-3D,3.28,3.6,28
2778,11/6/18 2:15,11/5/18 20:15,99.33964,15.49141,616,val. GPS-3D,3.28,3.6,28
2777,11/6/18 2:00,11/5/18 20:00,99.3389,15.49169,565,val. GPS-3D,3.28,3.6,28
2776,11/6/18 1:47,11/5/18 19:47,99.33819,15.49091,547,val. GPS-3D,3.28,3.6,29
2775,11/6/18 1:30,11/5/18 19:30,99.33746,15.49184,570,val. GPS-3D,3.28,3.6,28
2774,11/6/18 1:15,11/5/18 19:15,99.33689,15.49231,570,val. GPS-3D,3.28,3.6,27
2773,11/6/18 1:00,11/5/18 19:00,99.33454,15.49335,612,val. GPS-3D,3.28,3.6,27
2772,11/6/18 0:45,11/5/18 18:45,99.33277,15.49541,724,val. GPS-3D,3.28,3.52,27
2771,11/6/18 0:30,11/5/18 18:30,99.32966,15.49491,688,val. GPS-3D,3.28,3.52,27
2770,11/6/18 0:15,11/5/18 18:15,99.32862,15.49351,662,val. GPS-3D,3.28,3.52,28
2769,11/6/18 0:00,11/5/18 18:00,99.32786,15.49455,657,val. GPS-3D,3.28,3.6,28
2768,11/5/18 23:45,11/5/18 17:45,99.3288,15.49635,679,val. GPS-3D,3.28,3.6,28
2767,11/5/18 23:30,11/5/18 17:30,99.32885,15.49581,612,val. GPS-3D,3.28,3.6,27
2766,11/5/18 23:15,11/5/18 17:15,99.32919,15.49616,623,val. GPS-3D,3.28,3.6,26
2765,11/5/18 23:00,11/5/18 17:00,99.32865,15.49832,553,val. GPS-3D,3.28,3.6,26
2764,11/5/18 22:46,11/5/18 16:46,99.32712,15.50044,531,val. GPS-3D,3.28,3.6,25
2763,11/5/18 22:30,11/5/18 16:30,99.3255,15.50146,468,val. GPS-3D,3.28,3.6,25
2762,11/5/18 22:15,11/5/18 16:15,99.32506,15.5014,500,val. GPS-3D,3.28,3.6,24
2761,11/5/18 22:00,11/5/18 16:00,99.32508,15.50157,476,val. GPS-3D,3.28,3.6,26
2760,11/5/18 21:45,11/5/18 15:45,99.32513,15.50156,458,val. GPS-3D,3.28,3.6,26
2759,11/5/18 21:30,11/5/18 15:30,99.32511,15.50158,458,val. GPS-3D,3.28,3.6,26
2758,11/5/18 21:16,11/5/18 15:16,99.32511,15.50151,464,val. GPS-3D,3.28,3.6,26
2757,11/5/18 21:00,11/5/18 15:00,99.32516,15.50159,489,val. GPS-3D,3.28,3.6,28
2756,11/5/18 20:45,11/5/18 14:45,99.32519,15.50159,491,val. GPS-3D,3.28,3.6,27
2755,11/5/18 20:30,11/5/18 14:30,99.3252,15.50153,485,val. GPS-3D,3.28,3.6,27
2754,11/5/18 20:15,11/5/18 14:15,99.32511,15.50152,452,val. GPS-3D,3.28,3.6,26
2753,11/5/18 20:00,11/5/18 14:00,99.32518,15.5016,464,val. GPS-3D,3.28,3.6,27
2752,11/5/18 19:45,11/5/18 13:45,99.3251,15.50156,459,val. GPS-3D,3.28,3.6,27
