position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [。]
1097,10/22/18 3:00,10/21/18 21:00,99.27419,15.56507,490,val. GPS-3D,3.44,3.68,-103
1096,10/22/18 2:00,10/21/18 20:00,99.27426,15.56501,508,val. GPS-3D,3.44,3.68,-103
1095,10/22/18 1:00,10/21/18 19:00,99.27425,15.56495,521,val. GPS-3D,3.44,3.68,-103
1094,10/22/18 0:00,10/21/18 18:00,99.27421,15.56499,523,val. GPS-3D,3.44,3.68,-103
1093,10/21/18 23:00,10/21/18 17:00,99.27425,15.56495,500,val. GPS-3D,3.44,3.68,-103
1092,10/21/18 22:00,10/21/18 16:00,99.27428,15.56496,517,val. GPS-3D,3.44,3.68,-103
1091,10/21/18 21:00,10/21/18 15:00,99.27434,15.56495,516,val. GPS-3D,3.44,3.68,-103
1089,10/21/18 19:00,10/21/18 13:00,99.27723,15.57771,596,val. GPS-3D,3.44,3.68,-103
1088,10/21/18 18:00,10/21/18 12:00,99.27773,15.57769,628,val. GPS-3D,3.44,3.68,-103
1087,10/21/18 17:00,10/21/18 11:00,99.27988,15.57754,656,val. GPS-3D,3.44,3.68,-103
1086,10/21/18 16:00,10/21/18 10:00,99.28238,15.5886,607,val. GPS-3D,3.44,3.68,-103
1085,10/21/18 15:00,10/21/18 9:00,99.28187,15.5916,520,val. GPS-3D,3.44,3.68,-103
1084,10/21/18 14:00,10/21/18 8:00,99.28367,15.5954,449,val. GPS-3D,3.44,3.68,-103
1083,10/21/18 13:01,10/21/18 7:01,99.28265,15.60201,618,val. GPS-3D,3.36,3.68,-103
1081,10/21/18 11:00,10/21/18 5:00,99.28878,15.62173,729,val. GPS-3D,3.44,3.68,-103
1080,10/21/18 10:00,10/21/18 4:00,99.2895,15.62132,715,val. GPS-3D,3.44,3.68,-103
1079,10/21/18 9:00,10/21/18 3:00,99.28949,15.62136,714,val. GPS-3D,3.44,3.68,-103
1078,10/21/18 8:00,10/21/18 2:00,99.2895,15.62135,718,val. GPS-3D,3.44,3.68,-103
1077,10/21/18 7:00,10/21/18 1:00,99.28944,15.62139,724,val. GPS-3D,3.44,3.68,-103
1076,10/21/18 6:01,10/21/18 0:01,99.28957,15.62129,734,val. GPS-3D,3.44,3.68,-103
1075,10/21/18 5:00,10/20/18 23:00,99.2895,15.62129,731,val. GPS-3D,3.44,3.68,-103
1074,10/21/18 4:01,10/20/18 22:01,99.28974,15.62132,671,val. GPS-3D,3.44,3.68,-103
1073,10/21/18 3:01,10/20/18 21:01,99.28952,15.6213,729,val. GPS-3D,3.44,3.68,-103
1072,10/21/18 2:00,10/20/18 20:00,99.28952,15.62135,733,val. GPS-3D,3.36,3.68,-103
1071,10/21/18 1:01,10/20/18 19:01,99.28466,15.62904,622,GPS-3D,3.36,3.68,-103
1070,10/21/18 0:00,10/20/18 18:00,99.29517,15.63767,502,val. GPS-3D,3.44,3.68,-103
1069,10/20/18 23:00,10/20/18 17:00,99.29506,15.63761,496,val. GPS-3D,3.44,3.68,-103
1068,10/20/18 22:00,10/20/18 16:00,99.29466,15.642,471,val. GPS-3D,3.44,3.68,-103
1067,10/20/18 21:00,10/20/18 15:00,99.2986,15.64313,445,val. GPS-3D,3.44,3.68,-103
1066,10/20/18 20:00,10/20/18 14:00,99.30423,15.62616,218,val. GPS-3D,3.44,3.68,-103
1065,10/20/18 19:03,10/20/18 13:03,99.30758,15.6126,207,GPS-3D,3.36,3.68,-103
1062,10/20/18 16:00,10/20/18 10:00,99.29503,15.58626,336,val. GPS-3D,3.44,3.68,-103
1061,10/20/18 15:00,10/20/18 9:00,99.2964,15.58191,357,val. GPS-3D,3.44,3.68,-103
1060,10/20/18 14:00,10/20/18 8:00,99.29893,15.56552,230,val. GPS-3D,3.44,3.68,-103
1059,10/20/18 13:00,10/20/18 7:00,99.29092,15.54832,227,val. GPS-3D,3.36,3.68,-103
1058,10/20/18 12:00,10/20/18 6:00,99.27806,15.53185,265,val. GPS-3D,3.36,3.68,-103
1057,10/20/18 11:00,10/20/18 5:00,99.27493,15.52611,278,val. GPS-3D,3.44,3.68,-103
1056,10/20/18 10:01,10/20/18 4:01,99.27131,15.51959,306,val. GPS-3D,3.36,3.68,-103
1055,10/20/18 9:01,10/20/18 3:01,99.2675,15.51366,338,val. GPS-3D,3.44,3.68,-103
1054,10/20/18 8:00,10/20/18 2:00,99.26758,15.51361,326,val. GPS-3D,3.36,3.68,-103
1053,10/20/18 7:00,10/20/18 1:00,99.27422,15.51458,322,val. GPS-3D,3.36,3.68,-103
1052,10/20/18 6:03,10/20/18 0:03,99.28077,15.51718,273,GPS-3D,3.36,3.68,-103
1051,10/20/18 5:00,10/19/18 23:00,99.29017,15.50727,298,val. GPS-3D,3.44,3.68,-103
1049,10/20/18 3:00,10/19/18 21:00,99.29022,15.50735,303,val. GPS-3D,3.44,3.68,-103
1048,10/20/18 2:00,10/19/18 20:00,99.2901,15.50819,306,val. GPS-3D,3.44,3.68,-103
1047,10/20/18 1:02,10/19/18 19:02,99.2964,15.51218,283,val. GPS-3D,3.36,3.68,-103
1045,10/19/18 23:00,10/19/18 17:00,99.31725,15.50278,366,val. GPS-3D,3.44,3.68,-103
1044,10/19/18 22:00,10/19/18 16:00,99.31715,15.50271,328,val. GPS-3D,3.44,3.68,-103
1043,10/19/18 21:00,10/19/18 15:00,99.31745,15.50291,428,val. GPS-3D,3.44,3.68,-103
1042,10/19/18 20:00,10/19/18 14:00,99.31734,15.50273,394,val. GPS-3D,3.44,3.68,-103
1041,10/19/18 19:00,10/19/18 13:00,99.31723,15.50272,355,val. GPS-3D,3.44,3.68,-103
1040,10/19/18 18:00,10/19/18 12:00,99.31718,15.50272,399,val. GPS-3D,3.36,3.68,-103
1038,10/19/18 16:01,10/19/18 10:01,99.31715,15.50284,372,val. GPS-3D,3.44,3.68,-103
1037,10/19/18 15:00,10/19/18 9:00,99.31721,15.50259,385,val. GPS-3D,3.44,3.68,-103
1036,10/19/18 14:00,10/19/18 8:00,99.3172,15.50277,335,val. GPS-3D,3.44,3.68,-103
1035,10/19/18 13:01,10/19/18 7:01,99.3206,15.5005,393,val. GPS-3D,3.36,3.68,-103
1034,10/19/18 12:00,10/19/18 6:00,99.32029,15.5004,283,val. GPS-3D,3.36,3.68,-103
1033,10/19/18 11:00,10/19/18 5:00,99.32055,15.50049,362,val. GPS-3D,3.36,3.68,-103
1031,10/19/18 9:00,10/19/18 3:00,99.33164,15.50021,494,val. GPS-3D,3.44,3.68,-103
1030,10/19/18 8:01,10/19/18 2:01,99.33173,15.50024,513,val. GPS-3D,3.36,3.68,-103
1029,10/19/18 7:01,10/19/18 1:01,99.33142,15.5003,534,val. GPS-3D,3.36,3.68,-103
1027,10/19/18 5:00,10/18/18 23:00,99.33126,15.50046,530,val. GPS-3D,3.44,3.68,-103
1026,10/19/18 4:00,10/18/18 22:00,99.33139,15.50031,530,val. GPS-3D,3.44,3.68,-103
1025,10/19/18 3:00,10/18/18 21:00,99.33129,15.50033,507,val. GPS-3D,3.44,3.68,-103
1024,10/19/18 2:01,10/18/18 20:01,99.33128,15.50034,501,val. GPS-3D,3.44,3.68,-103
1023,10/19/18 1:03,10/18/18 19:03,99.33127,15.50032,503,GPS-3D,3.44,3.68,-103
1022,10/19/18 0:02,10/18/18 18:02,99.33124,15.50016,409,GPS-3D,3.36,3.68,-103
1021,10/18/18 23:00,10/18/18 17:00,99.33205,15.50012,523,val. GPS-3D,3.44,3.68,-103
1020,10/18/18 22:00,10/18/18 16:00,99.33219,15.50001,535,val. GPS-3D,3.44,3.68,-103
1019,10/18/18 21:00,10/18/18 15:00,99.33136,15.50049,541,val. GPS-3D,3.44,3.68,-103
1018,10/18/18 20:00,10/18/18 14:00,99.33121,15.50038,522,val. GPS-3D,3.44,3.68,-103
1017,10/18/18 19:00,10/18/18 13:00,99.33182,15.50026,513,val. GPS-3D,3.44,3.68,-103
1016,10/18/18 18:00,10/18/18 12:00,99.33197,15.50008,552,val. GPS-3D,3.44,3.68,-103
1015,10/18/18 17:00,10/18/18 11:00,99.33219,15.49994,520,val. GPS-3D,3.44,3.68,-103
1014,10/18/18 16:00,10/18/18 10:00,99.33244,15.50029,494,val. GPS-3D,3.44,3.68,-103
1013,10/18/18 15:00,10/18/18 9:00,99.33262,15.5002,520,val. GPS-3D,3.44,3.68,-103
1012,10/18/18 14:00,10/18/18 8:00,99.33263,15.50013,513,val. GPS-3D,3.44,3.68,-103
1011,10/18/18 13:00,10/18/18 7:00,99.3326,15.50019,512,val. GPS-3D,3.44,3.68,-103
1010,10/18/18 12:00,10/18/18 6:00,99.33269,15.50028,525,val. GPS-3D,3.44,3.68,-103
1009,10/18/18 11:01,10/18/18 5:01,99.33223,15.49997,522,val. GPS-3D,3.44,3.68,-103
1007,10/18/18 9:00,10/18/18 3:00,99.33074,15.50013,489,val. GPS-3D,3.44,3.68,-103
1005,10/18/18 7:00,10/18/18 1:00,99.33131,15.50023,524,val. GPS-3D,3.44,3.68,-103
1004,10/18/18 6:01,10/18/18 0:01,99.33127,15.50029,506,val. GPS-3D,3.44,3.68,-103
1003,10/18/18 5:00,10/17/18 23:00,99.33128,15.50024,511,val. GPS-3D,3.44,3.68,-103
1002,10/18/18 4:00,10/17/18 22:00,99.33129,15.50027,529,val. GPS-3D,3.44,3.68,-103
1001,10/18/18 3:00,10/17/18 21:00,99.33238,15.4998,530,val. GPS-3D,3.44,3.68,-103
1000,10/18/18 2:00,10/17/18 20:00,99.33255,15.50017,557,val. GPS-3D,3.44,3.68,-103
999,10/18/18 1:00,10/17/18 19:00,99.33268,15.49973,567,val. GPS-3D,3.44,3.68,-103
998,10/18/18 0:00,10/17/18 18:00,99.33274,15.49971,551,val. GPS-3D,3.44,3.68,-103
997,10/17/18 23:00,10/17/18 17:00,99.33271,15.49967,545,val. GPS-3D,3.44,3.68,-103
996,10/17/18 22:00,10/17/18 16:00,99.3327,15.49973,528,val. GPS-3D,3.44,3.68,-103
995,10/17/18 21:00,10/17/18 15:00,99.33255,15.49964,528,val. GPS-3D,3.44,3.68,-103
994,10/17/18 20:00,10/17/18 14:00,99.33275,15.4997,549,val. GPS-3D,3.44,3.68,-103
993,10/17/18 19:00,10/17/18 13:00,99.33263,15.49968,548,val. GPS-3D,3.44,3.68,-103
992,10/17/18 18:00,10/17/18 12:00,99.33273,15.49972,534,val. GPS-3D,3.44,3.68,-103
991,10/17/18 17:00,10/17/18 11:00,99.33264,15.49966,579,val. GPS-3D,3.44,3.68,-103
990,10/17/18 0:01,10/16/18 18:01,99.33269,15.49942,549,val. GPS-3D,3.36,3.68,-103
989,10/16/18 23:00,10/16/18 17:00,99.33274,15.49975,542,val. GPS-3D,3.44,3.68,-103
988,10/16/18 22:00,10/16/18 16:00,99.33273,15.49974,533,val. GPS-3D,3.44,3.68,-103
987,10/16/18 21:00,10/16/18 15:00,99.33265,15.49967,561,val. GPS-3D,3.44,3.68,-103
986,10/16/18 20:00,10/16/18 14:00,99.3328,15.4996,559,val. GPS-3D,3.44,3.68,-103
985,10/16/18 19:01,10/16/18 13:01,99.33266,15.49944,547,val. GPS-3D,3.36,3.68,-103
983,10/16/18 17:00,10/16/18 11:00,99.33274,15.49972,542,val. GPS-3D,3.44,3.68,-103
982,10/16/18 16:00,10/16/18 10:00,99.33269,15.49969,539,val. GPS-3D,3.44,3.68,-103
981,10/16/18 15:00,10/16/18 9:00,99.33274,15.49945,560,val. GPS-3D,3.36,3.68,-103
980,10/16/18 14:00,10/16/18 8:00,99.33273,15.49946,541,val. GPS-3D,3.44,3.68,-103
979,10/16/18 13:00,10/16/18 7:00,99.33248,15.49946,540,val. GPS-3D,3.44,3.68,-103
978,10/13/18 22:00,10/13/18 16:00,99.35535,15.58891,170,val. GPS-3D,3.36,3.68,-103
977,10/13/18 21:00,10/13/18 15:00,99.35042,15.60117,199,val. GPS-3D,3.36,3.68,-103
976,10/13/18 20:00,10/13/18 14:00,99.33553,15.61546,255,val. GPS-3D,3.44,3.68,-103
975,10/13/18 19:00,10/13/18 13:00,99.33097,15.61794,248,val. GPS-3D,3.44,3.68,-103
974,10/13/18 10:00,10/13/18 4:00,99.32665,15.64475,511,val. GPS-3D,3.44,3.68,-103
973,10/13/18 9:00,10/13/18 3:00,99.32691,15.64479,502,val. GPS-3D,3.44,3.68,-103
972,10/13/18 8:00,10/13/18 2:00,99.32701,15.6448,512,val. GPS-3D,3.44,3.68,-103
971,10/13/18 7:00,10/13/18 1:00,99.32695,15.64479,501,val. GPS-3D,3.44,3.68,-103
970,10/13/18 6:01,10/13/18 0:01,99.32705,15.64493,528,val. GPS-3D,3.36,3.68,-103
969,10/13/18 5:00,10/12/18 23:00,99.32696,15.64472,478,val. GPS-3D,3.44,3.68,-103
968,10/13/18 4:00,10/12/18 22:00,99.32667,15.64506,491,val. GPS-3D,3.44,3.68,-103
967,10/13/18 3:00,10/12/18 21:00,99.32672,15.64502,506,val. GPS-3D,3.44,3.68,-103
966,10/13/18 2:00,10/12/18 20:00,99.32686,15.64512,482,val. GPS-3D,3.44,3.68,-103
965,10/13/18 1:00,10/12/18 19:00,99.32673,15.64513,478,val. GPS-3D,3.44,3.68,-103
964,10/13/18 0:00,10/12/18 18:00,99.33029,15.65269,533,val. GPS-3D,3.44,3.68,-103
963,10/12/18 23:00,10/12/18 17:00,99.32868,15.65811,467,val. GPS-3D,3.44,3.68,-103
962,10/12/18 22:00,10/12/18 16:00,99.32807,15.65894,436,val. GPS-3D,3.44,3.68,-103
961,10/12/18 21:00,10/12/18 15:00,99.32821,15.65895,470,val. GPS-3D,3.44,3.68,-103
960,10/12/18 20:00,10/12/18 14:00,99.32812,15.65893,468,val. GPS-3D,3.44,3.68,-103
959,10/12/18 19:00,10/12/18 13:00,99.32815,15.65893,460,val. GPS-3D,3.44,3.68,-103
958,10/12/18 18:00,10/12/18 12:00,99.3281,15.659,455,val. GPS-3D,3.44,3.68,-103
957,10/12/18 17:00,10/12/18 11:00,99.32821,15.65885,515,val. GPS-3D,3.44,3.68,-103
956,10/12/18 16:00,10/12/18 10:00,99.32824,15.65894,487,val. GPS-3D,3.44,3.68,-103
955,10/12/18 15:00,10/12/18 9:00,99.3281,15.65894,451,val. GPS-3D,3.44,3.68,-103
954,10/12/18 14:00,10/12/18 8:00,99.32719,15.66019,446,val. GPS-3D,3.44,3.68,-103
953,10/12/18 13:00,10/12/18 7:00,99.32718,15.66009,457,val. GPS-3D,3.44,3.68,-103
952,10/12/18 12:00,10/12/18 6:00,99.32304,15.65907,495,val. GPS-3D,3.44,3.68,-103
951,10/12/18 11:01,10/12/18 5:01,99.31002,15.65863,616,val. GPS-3D,3.36,3.68,-103
950,10/12/18 10:00,10/12/18 4:00,99.30889,15.65438,569,val. GPS-3D,3.44,3.68,-103
949,10/12/18 9:00,10/12/18 3:00,99.30882,15.65448,588,val. GPS-3D,3.44,3.68,-103
948,10/12/18 8:00,10/12/18 2:00,99.3089,15.65448,566,val. GPS-3D,3.44,3.68,-103
947,10/12/18 7:00,10/12/18 1:00,99.30862,15.65464,570,val. GPS-3D,3.44,3.68,-103
946,10/12/18 6:00,10/12/18 0:00,99.30897,15.65451,585,val. GPS-3D,3.44,3.68,-103
945,10/12/18 5:00,10/11/18 23:00,99.30923,15.65096,494,val. GPS-3D,3.44,3.68,-103
943,10/12/18 3:00,10/11/18 21:00,99.30753,15.64571,406,val. GPS-3D,3.44,3.68,-103
942,10/12/18 2:00,10/11/18 20:00,99.30046,15.64322,417,val. GPS-3D,3.44,3.68,-103
941,10/12/18 1:00,10/11/18 19:00,99.29877,15.64329,440,val. GPS-3D,3.44,3.68,-103
940,10/12/18 0:01,10/11/18 18:01,99.29559,15.63837,495,val. GPS-3D,3.36,3.68,-103
939,10/11/18 23:00,10/11/18 17:00,99.29541,15.63809,521,val. GPS-3D,3.36,3.68,-103
938,10/11/18 22:00,10/11/18 16:00,99.2954,15.6382,501,val. GPS-3D,3.44,3.68,-103
937,10/11/18 21:00,10/11/18 15:00,99.29548,15.63809,514,val. GPS-3D,3.44,3.68,-103
936,10/11/18 20:00,10/11/18 14:00,99.29543,15.63821,500,val. GPS-3D,3.44,3.68,-103
935,10/11/18 19:00,10/11/18 13:00,99.29546,15.63822,503,val. GPS-3D,3.44,3.68,-103
934,10/11/18 18:00,10/11/18 12:00,99.29546,15.63827,490,val. GPS-3D,3.44,3.68,-103
932,10/11/18 16:00,10/11/18 10:00,99.29539,15.63821,497,val. GPS-3D,3.44,3.68,-103
931,10/11/18 15:00,10/11/18 9:00,99.29544,15.63822,494,val. GPS-3D,3.44,3.68,-103
930,10/11/18 14:00,10/11/18 8:00,99.2955,15.63838,506,val. GPS-3D,3.36,3.68,-103
929,10/11/18 13:00,10/11/18 7:00,99.29552,15.63835,493,val. GPS-3D,3.44,3.68,-103
928,10/11/18 12:00,10/11/18 6:00,99.29556,15.63839,502,val. GPS-3D,3.44,3.68,-103
927,10/11/18 11:00,10/11/18 5:00,99.29536,15.63826,507,val. GPS-3D,3.44,3.68,-103
926,10/11/18 10:00,10/11/18 4:00,99.29538,15.63819,505,val. GPS-3D,3.44,3.68,-103
925,10/11/18 9:00,10/11/18 3:00,99.29544,15.63818,503,val. GPS-3D,3.44,3.68,-103
924,10/11/18 8:00,10/11/18 2:00,99.29541,15.63824,522,val. GPS-3D,3.44,3.68,-103
923,10/11/18 7:00,10/11/18 1:00,99.29553,15.63814,531,val. GPS-3D,3.44,3.68,-103
922,10/11/18 6:00,10/11/18 0:00,99.29544,15.63819,506,val. GPS-3D,3.44,3.68,-103
921,10/11/18 5:00,10/10/18 23:00,99.28949,15.63518,508,val. GPS-3D,3.44,3.68,-103
920,10/11/18 4:01,10/10/18 22:01,99.28862,15.62211,734,val. GPS-3D,3.36,3.68,-103
919,10/11/18 3:00,10/10/18 21:00,99.28805,15.61189,689,val. GPS-3D,3.44,3.68,-103
918,10/11/18 2:00,10/10/18 20:00,99.28508,15.60419,692,val. GPS-3D,3.44,3.68,-103
917,10/11/18 1:00,10/10/18 19:00,99.28475,15.60336,679,val. GPS-3D,3.36,3.68,-103
916,10/11/18 0:02,10/10/18 18:02,99.28616,15.59474,405,val. GPS-3D,3.36,3.68,-103
915,10/10/18 23:00,10/10/18 17:00,99.28707,15.5929,346,val. GPS-3D,3.44,3.68,-103
914,10/10/18 22:00,10/10/18 16:00,99.2873,15.59304,373,val. GPS-3D,3.44,3.68,-103
913,10/10/18 21:00,10/10/18 15:00,99.28715,15.59301,363,val. GPS-3D,3.44,3.68,-103
911,10/10/18 19:00,10/10/18 13:00,99.28711,15.59267,356,val. GPS-3D,3.44,3.68,-103
910,10/10/18 18:00,10/10/18 12:00,99.28711,15.59272,358,val. GPS-3D,3.36,3.68,-103
909,10/10/18 17:00,10/10/18 11:00,99.28703,15.59287,348,val. GPS-3D,3.44,3.68,-103
908,10/10/18 16:00,10/10/18 10:00,99.2871,15.59276,334,val. GPS-3D,3.44,3.68,-103
907,10/10/18 15:00,10/10/18 9:00,99.28706,15.59292,359,val. GPS-3D,3.44,3.68,-103
906,10/10/18 14:00,10/10/18 8:00,99.28691,15.59275,361,val. GPS-3D,3.44,3.68,-103
905,10/10/18 13:00,10/10/18 7:00,99.28689,15.59276,351,val. GPS-3D,3.44,3.68,-103
904,10/10/18 12:00,10/10/18 6:00,99.28707,15.59291,358,val. GPS-3D,3.44,3.68,-103
903,10/10/18 11:02,10/10/18 5:02,99.28646,15.59257,394,GPS-3D,3.36,3.68,-103
902,10/10/18 10:00,10/10/18 4:00,99.2864,15.59237,363,val. GPS-3D,3.36,3.68,-103
901,10/10/18 9:01,10/10/18 3:01,99.2864,15.5925,357,GPS-3D,3.44,3.68,-103
900,10/10/18 8:00,10/10/18 2:00,99.28632,15.59247,344,val. GPS-3D,3.44,3.68,-103
899,10/10/18 7:00,10/10/18 1:00,99.28636,15.5926,345,val. GPS-3D,3.36,3.68,-103
898,10/10/18 6:01,10/10/18 0:01,99.28652,15.59248,365,val. GPS-3D,3.36,3.68,-103
897,10/10/18 5:00,10/9/18 23:00,99.2866,15.59259,363,val. GPS-3D,3.44,3.68,-103
896,10/10/18 4:00,10/9/18 22:00,99.28654,15.59245,360,val. GPS-3D,3.44,3.68,-103
895,10/10/18 3:00,10/9/18 21:00,99.28635,15.59247,361,val. GPS-3D,3.44,3.68,-103
892,10/10/18 0:00,10/9/18 18:00,99.28691,15.59279,375,val. GPS-3D,3.44,3.68,-103
891,10/9/18 23:02,10/9/18 17:02,99.28709,15.59288,362,val. GPS-3D,3.36,3.68,-103
888,10/9/18 20:00,10/9/18 14:00,99.28738,15.59284,356,val. GPS-3D,3.44,3.68,-103
887,10/9/18 19:00,10/9/18 13:00,99.28711,15.5927,365,val. GPS-3D,3.44,3.68,-103
886,10/9/18 18:00,10/9/18 12:00,99.28707,15.59273,382,val. GPS-3D,3.44,3.68,-103
885,10/9/18 17:00,10/9/18 11:00,99.28706,15.59278,378,val. GPS-3D,3.44,3.68,-103
884,10/9/18 16:00,10/9/18 10:00,99.28703,15.59278,356,val. GPS-3D,3.44,3.68,-103
883,10/9/18 15:00,10/9/18 9:00,99.28696,15.5929,375,val. GPS-3D,3.44,3.68,-103
882,10/9/18 14:00,10/9/18 8:00,99.28704,15.5928,355,val. GPS-3D,3.44,3.68,-103
881,10/9/18 13:00,10/9/18 7:00,99.28712,15.59281,390,val. GPS-3D,3.44,3.68,-103
880,10/9/18 12:00,10/9/18 6:00,99.28726,15.59377,397,val. GPS-3D,3.36,3.68,-103
879,10/9/18 11:00,10/9/18 5:00,99.28719,15.59392,350,val. GPS-3D,3.36,3.68,-103
877,10/9/18 9:00,10/9/18 3:00,99.28685,15.59326,391,val. GPS-3D,3.44,3.68,-103
876,10/9/18 8:01,10/9/18 2:01,99.28688,15.59337,367,val. GPS-3D,3.44,3.68,-103
875,10/9/18 7:00,10/9/18 1:00,99.28707,15.59324,398,val. GPS-3D,3.44,3.68,-103
874,10/9/18 6:00,10/9/18 0:00,99.28704,15.59287,344,val. GPS-3D,3.36,3.68,-103
873,10/9/18 5:00,10/8/18 23:00,99.28643,15.59277,368,val. GPS-3D,3.44,3.68,-103
872,10/9/18 4:00,10/8/18 22:00,99.28639,15.59278,395,val. GPS-3D,3.44,3.68,-103
871,10/9/18 3:00,10/8/18 21:00,99.28635,15.59247,374,val. GPS-3D,3.44,3.68,-103
870,10/9/18 2:01,10/8/18 20:01,99.28679,15.5925,349,val. GPS-3D,3.44,3.68,-103
869,10/9/18 1:00,10/8/18 19:00,99.28709,15.5931,417,val. GPS-3D,3.36,3.68,-103
868,10/9/18 0:01,10/8/18 18:01,99.28734,15.59293,370,val. GPS-3D,3.36,3.68,-103
867,10/8/18 23:00,10/8/18 17:00,99.28707,15.59285,359,val. GPS-3D,3.44,3.68,-103
866,10/8/18 22:00,10/8/18 16:00,99.28724,15.59278,385,val. GPS-3D,3.44,3.68,-103
865,10/8/18 21:00,10/8/18 15:00,99.28711,15.59273,356,val. GPS-3D,3.44,3.68,-103
864,10/8/18 20:00,10/8/18 14:00,99.28729,15.59298,434,val. GPS-3D,3.44,3.68,-103
863,10/8/18 19:00,10/8/18 13:00,99.28723,15.59277,353,val. GPS-3D,3.44,3.68,-103
862,10/8/18 18:00,10/8/18 12:00,99.28713,15.5927,364,val. GPS-3D,3.44,3.68,-103
861,10/8/18 17:00,10/8/18 11:00,99.28703,15.59274,357,val. GPS-3D,3.44,3.68,-103
860,10/8/18 16:00,10/8/18 10:00,99.28711,15.59274,381,val. GPS-3D,3.44,3.68,-103
859,10/8/18 15:00,10/8/18 9:00,99.28705,15.59285,371,val. GPS-3D,3.44,3.68,-103
858,10/8/18 14:00,10/8/18 8:00,99.28713,15.59267,363,val. GPS-3D,3.44,3.68,-103
857,10/8/18 13:00,10/8/18 7:00,99.28729,15.59292,354,val. GPS-3D,3.44,3.68,-103
856,10/8/18 12:00,10/8/18 6:00,99.28699,15.59279,376,val. GPS-3D,3.44,3.68,-103
855,10/8/18 11:00,10/8/18 5:00,99.28737,15.59303,340,val. GPS-3D,3.44,3.68,-103
854,10/8/18 10:00,10/8/18 4:00,99.2871,15.59322,392,val. GPS-3D,3.44,3.68,-103
853,10/8/18 9:00,10/8/18 3:00,99.28718,15.59309,366,val. GPS-3D,3.44,3.68,-103
852,10/8/18 8:01,10/8/18 2:01,99.28704,15.5929,368,val. GPS-3D,3.36,3.68,-103
851,10/8/18 7:00,10/8/18 1:00,99.28725,15.59306,396,val. GPS-3D,3.44,3.68,-103
850,10/8/18 6:00,10/8/18 0:00,99.28728,15.59307,414,val. GPS-3D,3.44,3.68,-103
849,10/8/18 5:00,10/7/18 23:00,99.28719,15.59266,366,val. GPS-3D,3.44,3.68,-103
848,10/8/18 4:02,10/7/18 22:02,99.29557,15.5831,370,val. GPS-3D,3.36,3.68,-103
847,10/8/18 3:00,10/7/18 21:00,99.29521,15.56842,241,val. GPS-3D,3.36,3.68,-103
846,10/8/18 2:00,10/7/18 20:00,99.29382,15.55951,253,val. GPS-3D,3.44,3.68,-103
845,10/8/18 1:00,10/7/18 19:00,99.29098,15.54834,234,val. GPS-3D,3.36,3.68,-103
843,10/7/18 23:00,10/7/18 17:00,99.27959,15.51829,278,val. GPS-3D,3.44,3.68,-103
842,10/7/18 22:00,10/7/18 16:00,99.2818,15.51639,279,val. GPS-3D,3.44,3.68,-103
841,10/7/18 21:00,10/7/18 15:00,99.28181,15.51647,292,val. GPS-3D,3.44,3.68,-103
840,10/7/18 20:00,10/7/18 14:00,99.28735,15.50993,292,val. GPS-3D,3.44,3.68,-103
839,10/7/18 19:00,10/7/18 13:00,99.28818,15.50765,326,val. GPS-3D,3.44,3.68,-103
838,10/7/18 18:01,10/7/18 12:01,99.28817,15.50768,308,val. GPS-3D,3.44,3.68,-103
837,10/7/18 17:00,10/7/18 11:00,99.28804,15.50769,257,val. GPS-3D,3.44,3.68,-103
836,10/7/18 16:00,10/7/18 10:00,99.28818,15.50782,289,val. GPS-3D,3.44,3.68,-103
835,10/7/18 15:01,10/7/18 9:01,99.28813,15.50748,288,val. GPS-3D,3.44,3.68,-103
833,10/7/18 13:00,10/7/18 7:00,99.29084,15.51019,248,val. GPS-3D,3.44,3.68,-103
832,10/7/18 12:00,10/7/18 6:00,99.29099,15.51026,295,val. GPS-3D,3.44,3.68,-103
831,10/7/18 11:00,10/7/18 5:00,99.30075,15.50877,291,val. GPS-3D,3.44,3.68,-103
830,10/7/18 10:00,10/7/18 4:00,99.30952,15.50785,320,val. GPS-3D,3.44,3.68,-103
829,10/7/18 9:00,10/7/18 3:00,99.30953,15.5079,338,val. GPS-3D,3.44,3.68,-103
828,10/7/18 8:01,10/7/18 2:01,99.30944,15.50782,319,val. GPS-3D,3.44,3.68,-103
827,10/7/18 7:00,10/7/18 1:00,99.30972,15.50756,331,val. GPS-3D,3.44,3.68,-103
826,10/6/18 12:00,10/6/18 6:00,99.35776,15.54707,471,val. GPS-3D,3.44,3.68,-103
825,10/6/18 11:00,10/6/18 5:00,99.36533,15.5489,325,val. GPS-3D,3.44,3.68,-103
824,10/6/18 10:01,10/6/18 4:01,99.36599,15.54857,327,val. GPS-3D,3.44,3.68,-103
823,10/6/18 9:00,10/6/18 3:00,99.36604,15.54856,324,val. GPS-3D,3.44,3.68,-103
822,10/6/18 8:01,10/6/18 2:01,99.36602,15.54848,334,val. GPS-3D,3.44,3.68,-103
821,10/6/18 7:00,10/6/18 1:00,99.36594,15.54847,325,val. GPS-3D,3.44,3.68,-103
820,10/6/18 6:01,10/6/18 0:01,99.36601,15.54849,317,val. GPS-3D,3.44,3.68,-103
