ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
241115,229032,15.51890513,99.32532847,545.3276978,28.7209892,26,2019-11-05 23:03:00,2019-11-06 06:03:00,0.011711806,1.05,0.011154101,2019,11,6,6,day,dry
241116,229032,15.51881402,99.32518272,546.2254028,29.2061253,27,2019-11-06 00:00:00,2019-11-06 07:00:00,0.018635874,0.95,0.019616709,2019,11,6,7,day,dry
223318,229022,15.48373478,99.27506875,490.7808228,4.8267841,25,2019-11-06 00:00:00,2019-11-06 07:00:00,0.003740369,1,0.003740369,2019,11,6,7,day,dry
241117,229032,15.51876413,99.32536995,554.6936646,28.9101009,28,2019-11-06 01:00:00,2019-11-06 08:00:00,0.022469777,1,0.022469777,2019,11,6,8,day,dry
223319,229022,15.48399066,99.27503686,493.7813721,4.147696,28,2019-11-06 01:00:00,2019-11-06 08:00:00,0.0288137,1,0.0288137,2019,11,6,8,day,dry
241118,229032,15.51870342,99.32550308,560.6731567,28.4166164,27,2019-11-06 02:01:00,2019-11-06 09:01:00,0.016875381,1.016666667,0.016598736,2019,11,6,9,day,dry
241119,229032,15.51876954,99.32537022,554.3945312,28.8955402,27,2019-11-06 03:00:00,2019-11-06 10:00:00,0.017207692,0.983333333,0.017499348,2019,11,6,10,day,dry
223320,229022,15.50296088,99.28877718,317.2037659,1.1711092,29,2019-11-06 03:02:00,2019-11-06 10:02:00,2.578464591,2.033333333,1.26809734,2019,11,6,10,day,dry
241120,229032,15.51889761,99.32541661,548.3704834,28.3161163,27,2019-11-06 04:00:00,2019-11-06 11:00:00,0.016241653,1,0.016241653,2019,11,6,11,day,dry
223321,229022,15.50268317,99.28911465,317.5278625,2.4423485,30,2019-11-06 04:00:00,2019-11-06 11:00:00,0.047552069,0.966666667,0.049191796,2019,11,6,11,day,dry
241121,229032,15.51887282,99.32543554,550.3955688,28.3066139,30,2019-11-06 05:00:00,2019-11-06 12:00:00,0.003976543,1,0.003976543,2019,11,6,12,day,dry
223322,229022,15.50291767,99.28894807,317.2833252,1.4770546,30,2019-11-06 05:00:00,2019-11-06 12:00:00,0.031600017,1,0.031600017,2019,11,6,12,day,dry
223323,229022,15.50634875,99.28999282,307.1261292,1.0863808,31,2019-11-06 06:01:00,2019-11-06 13:01:00,0.3977323,1.016666667,0.391212098,2019,11,6,13,day,dry
241122,229032,15.51885879,99.32539519,550.0403442,28.549408,29,2019-11-06 07:00:00,2019-11-06 14:00:00,0.004609721,2,0.002304861,2019,11,6,14,day,dry
223324,229022,15.51230028,99.29120114,298.8658142,0.939389,31,2019-11-06 07:00:00,2019-11-06 14:00:00,0.674375661,0.983333333,0.685805757,2019,11,6,14,day,dry
241123,229032,15.51880099,99.32541057,553.5987549,28.6164608,29,2019-11-06 08:00:00,2019-11-06 15:00:00,0.007528932,1,0.007528932,2019,11,6,15,day,dry
223325,229022,15.51226713,99.29114862,299.0047913,0.6048996,30,2019-11-06 08:00:00,2019-11-06 15:00:00,0.006728478,1,0.006728478,2019,11,6,15,day,dry
223326,229022,15.51231759,99.29115231,299.1440735,0.6989412,33,2019-11-06 09:00:00,2019-11-06 16:00:00,0.005626532,1,0.005626532,2019,11,6,16,day,dry
241124,229032,15.51872582,99.32560384,560.8356934,27.9032192,28,2019-11-06 10:00:00,2019-11-06 17:00:00,0.023473911,2,0.011736956,2019,11,6,17,day,dry
223327,229022,15.51236969,99.29123259,298.8613892,1.1818734,34,2019-11-06 10:00:00,2019-11-06 17:00:00,0.010374413,1,0.010374413,2019,11,6,17,day,dry
241125,229032,15.51975078,99.32493647,493.0574951,20.6778164,28,2019-11-06 11:02:00,2019-11-06 18:02:00,0.150651067,1.033333333,0.145791355,2019,11,6,18,night,dry
223328,229022,15.51230814,99.29125967,298.6090698,1.2647142,33,2019-11-06 11:02:00,2019-11-06 18:02:00,0.007437956,1.033333333,0.007198022,2019,11,6,18,night,dry
241126,229032,15.52127158,99.32429158,439.7974243,13.4959393,26,2019-11-06 12:00:00,2019-11-06 19:00:00,0.19028176,0.966666667,0.1968432,2019,11,6,19,night,dry
