ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
166630,131343,15.5705637,99.32276051,208.9450073,1.9991895,29,2019-12-22 23:00:00,2019-12-23 06:00:00,0.009833868,1,0.009833868,2019,12,23,6,day,dry
212228,229012,15.57382272,99.32365329,201.7115936,2.5373137,22,2019-12-22 23:00:00,2019-12-23 06:00:00,0.265014943,0.983333333,0.269506722,2019,12,23,6,day,dry
166631,131343,15.57058161,99.32352587,207.4405212,3.8263416,28,2019-12-23 00:00:00,2019-12-23 07:00:00,0.082018859,1,0.082018859,2019,12,23,7,day,dry
212229,229012,15.57391422,99.32355855,201.6782379,2.5124698,23,2019-12-23 00:00:00,2019-12-23 07:00:00,0.014369992,1,0.014369992,2019,12,23,7,day,dry
166632,131343,15.55756795,99.32185548,236.3932343,3.6075492,27,2019-12-23 01:00:00,2019-12-23 08:00:00,1.458360654,1,1.458360654,2019,12,23,8,day,dry
212230,229012,15.57388969,99.32358217,201.7938995,2.5179288,21,2019-12-23 01:01:00,2019-12-23 08:01:00,0.003722112,1.016666667,0.003661094,2019,12,23,8,day,dry
212231,229012,15.57388131,99.32361951,201.9764862,2.6089606,24,2019-12-23 02:01:00,2019-12-23 09:01:00,0.004110746,1,0.004110746,2019,12,23,9,day,dry
166633,131343,15.53140121,99.31812631,287.531189,1.5543656,33,2019-12-23 03:00:00,2019-12-23 10:00:00,2.937351919,2,1.468675959,2019,12,23,10,day,dry
212232,229012,15.57395861,99.32356459,201.8319702,2.6849649,27,2019-12-23 03:00:00,2019-12-23 10:00:00,0.010416639,0.983333333,0.010593192,2019,12,23,10,day,dry
166634,131343,15.53135206,99.31811726,287.4148254,1.64904,36,2019-12-23 04:00:00,2019-12-23 11:00:00,0.005551788,1,0.005551788,2019,12,23,11,day,dry
212233,229012,15.57390187,99.32354592,201.5554199,2.4232221,29,2019-12-23 04:00:00,2019-12-23 11:00:00,0.006624322,1,0.006624322,2019,12,23,11,day,dry
166635,131343,15.53121546,99.31820867,287.7582703,2.2757115,33,2019-12-23 05:00:00,2019-12-23 12:00:00,0.018075862,1,0.018075862,2019,12,23,12,day,dry
212234,229012,15.57388367,99.32356432,201.6318512,2.4394736,30,2019-12-23 05:00:00,2019-12-23 12:00:00,0.002825901,1,0.002825901,2019,12,23,12,day,dry
166636,131343,15.53122786,99.31810792,287.2677307,2.0832627,33,2019-12-23 06:00:00,2019-12-23 13:00:00,0.010892573,1,0.010892573,2019,12,23,13,day,dry
212235,229012,15.57398482,99.32358903,202.1314697,2.8528805,32,2019-12-23 06:00:00,2019-12-23 13:00:00,0.011565386,1,0.011565386,2019,12,23,13,day,dry
166637,131343,15.53139357,99.31805216,287.0168457,1.3226224,33,2019-12-23 07:00:00,2019-12-23 14:00:00,0.019371915,1,0.019371915,2019,12,23,14,day,dry
212236,229012,15.57384738,99.32353658,201.2447052,2.2719033,31,2019-12-23 07:00:00,2019-12-23 14:00:00,0.016306673,1,0.016306673,2019,12,23,14,day,dry
212237,229012,15.57387915,99.32354564,201.4750214,2.3606617,31,2019-12-23 08:00:00,2019-12-23 15:00:00,0.003670763,1,0.003670763,2019,12,23,15,day,dry
166638,131343,15.53145509,99.31820291,288.0464172,1.8630469,35,2019-12-23 09:00:00,2019-12-23 16:00:00,0.017569714,2,0.008784857,2019,12,23,16,day,dry
212238,229012,15.57381499,99.3235948,201.3817291,2.4597149,30,2019-12-23 09:00:00,2019-12-23 16:00:00,0.008867553,1,0.008867553,2019,12,23,16,day,dry
166639,131343,15.53136308,99.31821556,288.0985107,1.8891839,35,2019-12-23 10:00:00,2019-12-23 17:00:00,0.010320548,1,0.010320548,2019,12,23,17,day,dry
212239,229012,15.57395577,99.32359398,202.0877228,2.7753811,30,2019-12-23 10:00:00,2019-12-23 17:00:00,0.01567018,1,0.01567018,2019,12,23,17,day,dry
166640,131343,15.53271591,99.31852687,286.1481018,3.8186085,34,2019-12-23 11:00:00,2019-12-23 18:00:00,0.154093118,1,0.154093118,2019,12,23,18,night,dry
